id,result,status,true_status,transcript,duration,call_status,prompt,human_text,answer_to_usage,intent,human_full,has_usage,is_true_stay
8085564,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: да здравствуйте да; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: да пользуемся и планируем дальше пользоваться",23,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail",да здравствуйте да да пользуемся и планируем дальше пользоваться,да пользуемся и планируем дальше пользоваться,stay,: да здравствуйте да : да пользуемся и планируем дальше пользоваться,True,True
8086310,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: да слышно; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: ну что значит трафика сколько надо столько и пользуемся; bot: Мы видим, что вы стали меньше пользоваться корпоративной связью. Уточните, пожалуйста, планируете ли продолжить пользоваться нашими услугами?; human: да; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…; bot: Спасибо за уделенное время, хорошего вам дня!",51,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_default_1, clarification_not_outflow, final_hangup",да слышно ну что значит трафика сколько надо столько и пользуемся да,ну что значит трафика сколько надо столько и пользуемся,stay,: да слышно : ну что значит трафика сколько надо столько и пользуемся : да,True,True
8086517,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: не не очень удобно вы можете перезвонить через сейчас; bot: У меня короткий вопрос по вашему договору, буквально минута.; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; human: да планирую пользоваться я пользуюсь ими; bot: Вы планируете пользоваться услугами t2 дальше?; human: не оплачивается да; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…",34,200 OK,"hello_main, hello_wrong_time, clarification_main, clarification_main_tail, clarification_null_1, clarification_tail_1, clarification_not_outflow",не не очень удобно вы можете перезвонить через сейчас да планирую пользоваться я пользуюсь ими не оплачивается да,да планирую пользоваться я пользуюсь ими,stay,: не не очень удобно вы можете перезвонить через сейчас : да планирую пользоваться я пользуюсь ими : не оплачивается да,True,True
8088291,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: здравствуйте слушаю вас; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: мы пользуемся вашими услугами; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…; bot: Спасибо за уделенное время, хорошего вам дня!",33,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_not_outflow, final_hangup",здравствуйте слушаю вас мы пользуемся вашими услугами,мы пользуемся вашими услугами,stay,: здравствуйте слушаю вас : мы пользуемся вашими услугами,True,True
8097895,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: алло да говорите; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: какого так мы и так пользуемся; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…; bot: Спасибо за уделенное время, хорошего вам дня!",33,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_not_outflow, final_hangup",алло да говорите какого так мы и так пользуемся,какого так мы и так пользуемся,stay,: алло да говорите : какого так мы и так пользуемся,True,True
8098462,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: алло да слушаю вас; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: снижение трафика на сколько; bot: Мы видим, что вы стали меньше пользоваться корпоративной связью. Уточните, пожалуйста, планируете ли продолжить пользоваться нашими услугами?; human: просто ну да мы пользуемся ну пользуемся да; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…; bot: Спасибо за уделенное время, хорошего вам дня!",48,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_default_1, clarification_not_outflow, final_hangup",алло да слушаю вас снижение трафика на сколько просто ну да мы пользуемся ну пользуемся да,снижение трафика на сколько,unclear,: алло да слушаю вас : снижение трафика на сколько : просто ну да мы пользуемся ну пользуемся да,True,True
8101119,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: да ольга слушаю вас; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: да планируем пользуемся; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…; bot: Спасибо за уделенное время, хорошего вам дня!",28,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_not_outflow, final_hangup",да ольга слушаю вас да планируем пользуемся,да планируем пользуемся,stay,: да ольга слушаю вас : да планируем пользуемся,True,True
8108702,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: алло да; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: да; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…; bot: Спасибо за уделенное время, хорошего вам дня!",32,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_not_outflow, final_hangup",алло да да,да,stay,: алло да : да,False,True
8111581,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: да слушаю вас; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: да да; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…; bot: Спасибо за уделенное время, хорошего вам дня!",42,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_not_outflow, final_hangup",да слушаю вас да да,да да,stay,: да слушаю вас : да да,False,True
8116469,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: да да ольга ага; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: ну пользуемся пользуемся; bot: Мы видим, что вы стали меньше пользоваться корпоративной связью. Уточните, пожалуйста, планируете ли продолжить пользоваться нашими услугами?; human: пользуемся говорю пользуемся; bot: Видим, что корпоративную связь оплачиваете, а пользуетесь сейчас редко. Мм, планируете вернуться к прежней активности?; human: вы от меня хотите услышать слово какое то да; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…; bot: Спасибо за уделенное время, хорошего вам дня!",59,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_default_1, clarification_default_2, clarification_not_outflow, final_hangup",да да ольга ага ну пользуемся пользуемся пользуемся говорю пользуемся вы от меня хотите услышать слово какое то да,ну пользуемся пользуемся,stay,: да да ольга ага : ну пользуемся пользуемся : пользуемся говорю пользуемся : вы от меня хотите услышать слово какое то да,True,True
8118762,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: оставайтесь на линии; human: абонент не берет трубку попробуйте перезвонить позднее если вы хотите отправить ему бесплатное смс сообщение с просьбой перезвонить нажмите 1; bot: Здравствуйте! Меня зовут Ольга, звоню из корпоративного отдела компании t2.; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; human: спасибо; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: да; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…",58,200 OK,"hello_main, hello_greetings, clarification_main, clarification_main_tail, clarification_not_outflow",оставайтесь на линии абонент не берет трубку попробуйте перезвонить позднее если вы хотите отправить ему бесплатное смс сообщение с просьбой перезвонить нажмите 1 спасибо да,да,stay,: оставайтесь на линии : абонент не берет трубку попробуйте перезвонить позднее если вы хотите отправить ему бесплатное смс сообщение с просьбой перезвонить нажмите 1 : спасибо : да,False,True
8118969,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: да; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: да планирую; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…; bot: Спасибо за уделенное время, хорошего вам дня!",30,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_not_outflow, final_hangup",да да планирую,да планирую,stay,: да : да планирую,True,True
8119059,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: да не особо ну давайте; bot: У меня короткий вопрос по вашему договору, буквально минута.; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: так ну да да планируем; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…; bot: Спасибо за уделенное время, хорошего вам дня!",46,200 OK,"hello_main, hello_wrong_time, clarification_main, clarification_main_tail, clarification_not_outflow, final_hangup",да не особо ну давайте так ну да да планируем,так ну да да планируем,stay,: да не особо ну давайте : так ну да да планируем,True,True
8120426,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: да; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: да; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…; bot: Спасибо за уделенное время, хорошего вам дня!",36,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_not_outflow, final_hangup",да да,да,stay,: да : да,False,True
8121929,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: алло да слушаю вас; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: да; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…; bot: Спасибо за уделенное время, хорошего вам дня!",36,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_not_outflow, final_hangup",алло да слушаю вас да,да,stay,: алло да слушаю вас : да,False,True
8122784,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: да слышно; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: конечно; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…; bot: Спасибо за уделенное время, хорошего вам дня!",33,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_not_outflow, final_hangup",да слышно конечно,конечно,stay,: да слышно : конечно,False,True
8123062,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: хорошо давайте; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: мы пользуемся вашими услугами; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…; bot: Спасибо за уделенное время, хорошего вам дня!",37,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_not_outflow, final_hangup",хорошо давайте мы пользуемся вашими услугами,мы пользуемся вашими услугами,stay,: хорошо давайте : мы пользуемся вашими услугами,True,True
8129600,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: а корпоративный; bot: У меня один короткий вопрос по вашему договору. Мм…; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: почему в связи с чем конечно но там вообще целый этот абонентов по разным городам; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…; bot: Спасибо за уделенное время, хорошего вам дня!",43,200 OK,"hello_main, hello_default, clarification_main, clarification_main_tail, clarification_not_outflow, final_hangup",а корпоративный почему в связи с чем конечно но там вообще целый этот абонентов по разным городам,почему в связи с чем конечно но там вообще целый этот абонентов по разным городам,stay,: а корпоративный : почему в связи с чем конечно но там вообще целый этот абонентов по разным городам,False,True
8130884,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: слушаю; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; human: пока что пользуюсь; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…; bot: Спасибо за уделенное время, хорошего вам дня!",42,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_not_outflow, final_hangup",слушаю пока что пользуюсь,пока что пользуюсь,unclear,: слушаю : пока что пользуюсь,True,True
8131800,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: хорошо; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: да; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…; bot: Спасибо за уделенное время, хорошего вам дня!",33,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_not_outflow, final_hangup",хорошо да,да,stay,: хорошо : да,False,True
8151751,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: добрый день корпоративный компании 2 меня зовут ольга меня слышно да; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; human: вопрос; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: а подскажите пожалуйста вы планируете; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…; bot: Спасибо за уделенное время, хорошего вам дня!",32,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_not_outflow, final_hangup",добрый день корпоративный компании 2 меня зовут ольга меня слышно да вопрос а подскажите пожалуйста вы планируете,а подскажите пожалуйста вы планируете,unclear,: добрый день корпоративный компании 2 меня зовут ольга меня слышно да : вопрос : а подскажите пожалуйста вы планируете,True,True
8166778,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: здравствуйте; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: планировал пользуемся оплачиваем; bot: Мы видим, что вы стали меньше пользоваться корпоративной связью. Уточните, пожалуйста, планируете ли продолжить пользоваться нашими услугами?; bot: Алло?; human: алло планируем; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…; bot: Спасибо за уделенное время, хорошего вам дня!",50,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_default_1, clarification_null_1, clarification_not_outflow, final_hangup",здравствуйте планировал пользуемся оплачиваем алло планируем,планировал пользуемся оплачиваем,stay,: здравствуйте : планировал пользуемся оплачиваем : алло планируем,True,True
8166925,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: слушаю слушаю; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: да; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…; bot: Спасибо за уделенное время, хорошего вам дня!",35,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_not_outflow, final_hangup",слушаю слушаю да,да,stay,: слушаю слушаю : да,False,True
8172684,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: да; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; human: слушаю; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: так да это просто временный; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…; bot: Спасибо за уделенное время, хорошего вам дня!",31,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_not_outflow, final_hangup",да слушаю так да это просто временный,так да это просто временный,stay,: да : слушаю : так да это просто временный,False,True
8175343,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: да да; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: угу а это по какому договору; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…; bot: Спасибо за уделенное время, хорошего вам дня!",34,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_not_outflow, final_hangup",да да угу а это по какому договору,угу а это по какому договору,stay,: да да : угу а это по какому договору,False,True
8177392,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: да; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: да; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…; bot: Спасибо за уделенное время, хорошего вам дня!",36,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_not_outflow, final_hangup",да да,да,stay,: да : да,False,True
8181001,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; bot: Алло, слышно меня?; human: спрашивайте; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; human: алло алло; bot: Вы планируете пользоваться услугами t2 дальше?; human: с мы пользуемся; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…; bot: Спасибо за уделенное время, хорошего вам дня!",50,200 OK,"hello_main, hello_null_1, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_tail_1, clarification_not_outflow, final_hangup",спрашивайте алло алло с мы пользуемся,алло алло,unclear,: спрашивайте : алло алло : с мы пользуемся,True,True
8183922,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: да; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; human: да да; bot: Вы планируете пользоваться услугами t2 дальше?; human: да; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…; bot: Спасибо за уделенное время, хорошего вам дня!",49,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_tail_1, clarification_not_outflow, final_hangup",да да да да,да да,stay,: да : да да : да,False,True
8185323,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: нет да; bot: У меня короткий вопрос по вашему договору, буквально минута.; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; human: угу; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: да; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…; bot: Спасибо за уделенное время, хорошего вам дня!",34,200 OK,"hello_main, hello_wrong_time, clarification_main, clarification_main_tail, clarification_not_outflow, final_hangup",нет да угу да,да,stay,: нет да : угу : да,False,True
8185899,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: слышно; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: планирую конечно; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…; bot: Спасибо за уделенное время, хорошего вам дня!",35,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_not_outflow, final_hangup",слышно планирую конечно,планирую конечно,stay,: слышно : планирую конечно,True,True
8187553,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: слушаю здравствуйте здрав слушаю да; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: планирую просто мы по вашему трафику только смс и не перезваниваете; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…; bot: Спасибо за уделенное время, хорошего вам дня!",38,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_not_outflow, final_hangup",слушаю здравствуйте здрав слушаю да планирую просто мы по вашему трафику только смс и не перезваниваете,планирую просто мы по вашему трафику только смс и не перезваниваете,unclear,: слушаю здравствуйте здрав слушаю да : планирую просто мы по вашему трафику только смс и не перезваниваете,True,True
8191717,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: да да здравствуйте; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: все попользовались так и пользуемся; bot: Мы видим, что вы стали меньше пользоваться корпоративной связью. Уточните, пожалуйста, планируете ли продолжить пользоваться нашими услугами?; human: да да; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…; bot: Спасибо за уделенное время, хорошего вам дня!",42,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_default_1, clarification_not_outflow, final_hangup",да да здравствуйте все попользовались так и пользуемся да да,все попользовались так и пользуемся,stay,: да да здравствуйте : все попользовались так и пользуемся : да да,True,True
8195628,согласие,угроза оттока не подтверждена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; bot: Алло, слышно меня?; human: вас слышно да; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; human: угу планирую планирую; bot: Нам очень приятно, что остаётесь с нами. Если у вас возникнут вопросы, обязательно обращайтесь. Мм…; bot: Спасибо за уделенное время, хорошего вам дня!",46,200 OK,"hello_main, hello_null_1, hello_thanks, clarification_main, clarification_main_tail, clarification_not_outflow, final_hangup",вас слышно да угу планирую планирую,угу планирую планирую,stay,: вас слышно да : угу планирую планирую,True,True
