id,result,status,true_status,transcript,duration,call_status,prompt,is_single_no_answer
9098185,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: алло слушаю; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",18,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail",True
9105992,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: алло слушаю вас; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",22,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail",True
9109147,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: да ольга добрый день да да; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",20,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail",True
9126560,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: алло; bot: У меня один короткий вопрос по вашему договору. Мм…; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",49,200 OK,"hello_main, hello_default, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
9135859,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: можете пожалуйста откуда вы как вас зовут; bot: Компания ""t2"", ваш сотовый оператор. Ранее вы нас знали как ""Теле2"".; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",56,200 OK,"hello_main, hello_repeat, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
9149280,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: угу; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?",36,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1",True
9149733,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: алло алло; bot: У меня один короткий вопрос по вашему договору. Мм…; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",53,200 OK,"hello_main, hello_default, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
9168329,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: да слушаю; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",22,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail",True
9175525,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: добрый день; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",47,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
9182423,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: что вы хотели; bot: У меня короткий вопрос по вашему договору, буквально минута.; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",53,200 OK,"hello_main, hello_wrong_time, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
9182578,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: ведь уже здоровались вы опять мне звоните; bot: У меня один короткий вопрос по вашему договору. Мм…; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",53,200 OK,"hello_main, hello_default, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
9185547,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: добрый день слушаю; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",18,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail",True
9200772,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: говорите что вы хотели; bot: У меня короткий вопрос по вашему договору, буквально минута.; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",49,200 OK,"hello_main, hello_wrong_time, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
9209036,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: день подождите вы уверены что не ошиблись номером; bot: У меня один короткий вопрос по вашему договору. Мм…; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",48,200 OK,"hello_main, hello_default, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
9228926,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: ну если только прямо минуту а меньше даже; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",18,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail",True
9229254,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: повторите погромче у шум на фоне вас не очень хорошо слышно; bot: Компания ""t2"", ваш сотовый оператор. Ранее вы нас знали как ""Теле2"".; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",61,200 OK,"hello_main, hello_repeat, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
9230963,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: здравствуйте; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",47,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
9231505,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; bot: Алло, слышно меня?; human: а дальше что то не совсем пойму как это со мной связано; bot: У меня короткий вопрос по вашему договору, буквально минута.; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",61,200 OK,"hello_main, hello_null_1, hello_wrong_time, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
9232059,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: я слушаю мне кажется что то подобное другие рассказывали только я не все поняла продолжайте; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",57,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
9236451,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: слушаю; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",47,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
9250958,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; bot: Алло, слышно меня?; human: слушаю вас; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",30,200 OK,"hello_main, hello_null_1, hello_thanks, clarification_main, clarification_main_tail",True
9251190,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; bot: Алло, слышно меня?; human: прошу прощения а вы по какому вопросу; bot: У меня короткий вопрос по вашему договору, буквально минута.; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",68,200 OK,"hello_main, hello_null_1, hello_wrong_time, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
9262082,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: слушаю; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",26,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail",True
9264119,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: говорите; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",47,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
9265056,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: о; bot: У меня один короткий вопрос по вашему договору. Мм…; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",50,200 OK,"hello_main, hello_default, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
9267997,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: слушаю; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",17,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail",True
9293565,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: я тут; bot: У меня один короткий вопрос по вашему договору. Мм…; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",50,200 OK,"hello_main, hello_default, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
9302279,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: все а; bot: У меня один короткий вопрос по вашему договору. Мм…; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",19,200 OK,"hello_main, hello_default, clarification_main, clarification_main_tail",True
9322213,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: да; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",36,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail",True
9328015,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: алло я тут; bot: У меня один короткий вопрос по вашему договору. Мм…; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",54,200 OK,"hello_main, hello_default, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
9341581,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; bot: Алло, слышно меня?; human: и; bot: У меня один короткий вопрос по вашему договору. Мм…; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",23,200 OK,"hello_main, hello_null_1, hello_default, clarification_main, clarification_main_tail",True
9344741,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; bot: Алло, слышно меня?; human: а что вы хотели; bot: У меня короткий вопрос по вашему договору, буквально минута.; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",28,200 OK,"hello_main, hello_null_1, hello_wrong_time, clarification_main, clarification_main_tail",True
9353832,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: да слышно; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",24,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail",True
9354578,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: да слушаю; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",46,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
9355522,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: да; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",48,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
9357113,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: внимательно слушаю; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",48,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
9391971,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: говорите говорите; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",47,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
9406253,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: да; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.",42,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3",True
9417445,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: добрый день; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",50,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
9417949,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: алло я; bot: У меня один короткий вопрос по вашему договору. Мм…; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",55,200 OK,"hello_main, hello_default, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
9431206,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: да слушаю; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",51,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
9438733,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: да да; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",23,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail",True
9441928,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: алло да ольга слышно вас но мне очень удобно; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",21,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail",True
9442091,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: вы меня слышите; bot: У меня один короткий вопрос по вашему договору. Мм…; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",50,200 OK,"hello_main, hello_default, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
9456330,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: откуда у вас мой номер мне кажется я что такое; bot: У меня короткий вопрос по вашему договору, буквально минута.; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",49,200 OK,"hello_main, hello_wrong_time, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
9460004,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: да; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",31,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail",True
9462359,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: нет; bot: У меня короткий вопрос по вашему договору, буквально минута.; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",49,200 OK,"hello_main, hello_wrong_time, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
